@id,path,width,height
100031406,data/map/10003/bg_14_06.png,64,64
100031506,data/map/10003/bg_15_06.png,64,64
100031606,data/map/10003/bg_16_06.png,64,64
100031706,data/map/10003/bg_17_06.png,64,64
100031806,data/map/10003/bg_18_06.png,64,64
100031906,data/map/10003/bg_19_06.png,64,64
100032006,data/map/10003/bg_20_06.png,64,64
100032106,data/map/10003/bg_21_06.png,64,64
100032206,data/map/10003/bg_22_06.png,64,64
100032306,data/map/10003/bg_23_06.png,64,64
100032406,data/map/10003/bg_24_06.png,64,64
100032506,data/map/10003/bg_25_06.png,64,64
100032606,data/map/10003/bg_26_06.png,64,64
100030007,data/map/10003/bg_00_07.png,64,64
100030107,data/map/10003/bg_01_07.png,64,64
100030207,data/map/10003/bg_02_07.png,64,64
100030307,data/map/10003/bg_03_07.png,64,64
100030407,data/map/10003/bg_04_07.png,64,64
100030507,data/map/10003/bg_05_07.png,64,64
100030607,data/map/10003/bg_06_07.png,64,64
100030707,data/map/10003/bg_07_07.png,64,64
100030807,data/map/10003/bg_08_07.png,64,64
100030907,data/map/10003/bg_09_07.png,64,64
100031007,data/map/10003/bg_10_07.png,64,64
100031107,data/map/10003/bg_11_07.png,64,64
100031207,data/map/10003/bg_12_07.png,64,64
100031307,data/map/10003/bg_13_07.png,64,64
100031407,data/map/10003/bg_14_07.png,64,64
100031507,data/map/10003/bg_15_07.png,64,64
100031607,data/map/10003/bg_16_07.png,64,64
100031707,data/map/10003/bg_17_07.png,64,64
100031807,data/map/10003/bg_18_07.png,64,64
100031907,data/map/10003/bg_19_07.png,64,64
100032007,data/map/10003/bg_20_07.png,64,64
100032107,data/map/10003/bg_21_07.png,64,64
100032207,data/map/10003/bg_22_07.png,64,64
100032307,data/map/10003/bg_23_07.png,64,64
100032407,data/map/10003/bg_24_07.png,64,64
100032507,data/map/10003/bg_25_07.png,64,64
100032607,data/map/10003/bg_26_07.png,64,64
100030008,data/map/10003/bg_00_08.png,64,64
100030108,data/map/10003/bg_01_08.png,64,64
100030208,data/map/10003/bg_02_08.png,64,64
100030308,data/map/10003/bg_03_08.png,64,64
100030408,data/map/10003/bg_04_08.png,64,64
100030508,data/map/10003/bg_05_08.png,64,64
100030608,data/map/10003/bg_06_08.png,64,64
100030708,data/map/10003/bg_07_08.png,64,64
100030808,data/map/10003/bg_08_08.png,64,64
100030908,data/map/10003/bg_09_08.png,64,64
100031008,data/map/10003/bg_10_08.png,64,64
100031108,data/map/10003/bg_11_08.png,64,64
100031208,data/map/10003/bg_12_08.png,64,64
100031308,data/map/10003/bg_13_08.png,64,64
100031408,data/map/10003/bg_14_08.png,64,64
100031508,data/map/10003/bg_15_08.png,64,64
100031608,data/map/10003/bg_16_08.png,64,64
100031708,data/map/10003/bg_17_08.png,64,64
100031808,data/map/10003/bg_18_08.png,64,64
100031908,data/map/10003/bg_19_08.png,64,64
100032008,data/map/10003/bg_20_08.png,64,64
100032108,data/map/10003/bg_21_08.png,64,64
100032208,data/map/10003/bg_22_08.png,64,64
100032308,data/map/10003/bg_23_08.png,64,64
100032408,data/map/10003/bg_24_08.png,64,64
100032508,data/map/10003/bg_25_08.png,64,64
100032608,data/map/10003/bg_26_08.png,64,64
100030009,data/map/10003/bg_00_09.png,64,64
100030109,data/map/10003/bg_01_09.png,64,64
100030209,data/map/10003/bg_02_09.png,64,64
100030309,data/map/10003/bg_03_09.png,64,64
100030409,data/map/10003/bg_04_09.png,64,64
100030509,data/map/10003/bg_05_09.png,64,64
100030609,data/map/10003/bg_06_09.png,64,64
100030709,data/map/10003/bg_07_09.png,64,64
100030809,data/map/10003/bg_08_09.png,64,64
100030909,data/map/10003/bg_09_09.png,64,64
100031009,data/map/10003/bg_10_09.png,64,64
100031109,data/map/10003/bg_11_09.png,64,64
100031209,data/map/10003/bg_12_09.png,64,64
100031309,data/map/10003/bg_13_09.png,64,64
100031409,data/map/10003/bg_14_09.png,64,64
100031509,data/map/10003/bg_15_09.png,64,64
100031609,data/map/10003/bg_16_09.png,64,64
100031709,data/map/10003/bg_17_09.png,64,64
100031809,data/map/10003/bg_18_09.png,64,64
100031909,data/map/10003/bg_19_09.png,64,64
100032009,data/map/10003/bg_20_09.png,64,64
100032109,data/map/10003/bg_21_09.png,64,64
100032209,data/map/10003/bg_22_09.png,64,64
100032309,data/map/10003/bg_23_09.png,64,64
100032409,data/map/10003/bg_24_09.png,64,64
100032509,data/map/10003/bg_25_09.png,64,64
100032609,data/map/10003/bg_26_09.png,64,64
100030010,data/map/10003/bg_00_10.png,64,64
100030110,data/map/10003/bg_01_10.png,64,64
100030210,data/map/10003/bg_02_10.png,64,64
100030310,data/map/10003/bg_03_10.png,64,64
100030410,data/map/10003/bg_04_10.png,64,64
100030510,data/map/10003/bg_05_10.png,64,64
100030610,data/map/10003/bg_06_10.png,64,64
100030710,data/map/10003/bg_07_10.png,64,64
100030810,data/map/10003/bg_08_10.png,64,64
100030910,data/map/10003/bg_09_10.png,64,64
100031010,data/map/10003/bg_10_10.png,64,64
100031110,data/map/10003/bg_11_10.png,64,64
100031210,data/map/10003/bg_12_10.png,64,64
100031310,data/map/10003/bg_13_10.png,64,64
100031410,data/map/10003/bg_14_10.png,64,64
100031510,data/map/10003/bg_15_10.png,64,64
100031610,data/map/10003/bg_16_10.png,64,64
100031710,data/map/10003/bg_17_10.png,64,64
100031810,data/map/10003/bg_18_10.png,64,64
100031910,data/map/10003/bg_19_10.png,64,64
100032010,data/map/10003/bg_20_10.png,64,64
100032110,data/map/10003/bg_21_10.png,64,64
100032210,data/map/10003/bg_22_10.png,64,64
100032310,data/map/10003/bg_23_10.png,64,64
100032410,data/map/10003/bg_24_10.png,64,64
100032510,data/map/10003/bg_25_10.png,64,64
100032610,data/map/10003/bg_26_10.png,64,64
100030011,data/map/10003/bg_00_11.png,64,64
100030111,data/map/10003/bg_01_11.png,64,64
100030211,data/map/10003/bg_02_11.png,64,64
100030311,data/map/10003/bg_03_11.png,64,64
100030411,data/map/10003/bg_04_11.png,64,64
100030511,data/map/10003/bg_05_11.png,64,64
100030611,data/map/10003/bg_06_11.png,64,64
100030711,data/map/10003/bg_07_11.png,64,64
100030811,data/map/10003/bg_08_11.png,64,64
100030911,data/map/10003/bg_09_11.png,64,64
100031011,data/map/10003/bg_10_11.png,64,64
100031111,data/map/10003/bg_11_11.png,64,64
100031211,data/map/10003/bg_12_11.png,64,64
100031311,data/map/10003/bg_13_11.png,64,64
100031411,data/map/10003/bg_14_11.png,64,64
100031511,data/map/10003/bg_15_11.png,64,64
100031611,data/map/10003/bg_16_11.png,64,64
100031711,data/map/10003/bg_17_11.png,64,64
100031811,data/map/10003/bg_18_11.png,64,64
100031911,data/map/10003/bg_19_11.png,64,64
100032011,data/map/10003/bg_20_11.png,64,64
100032111,data/map/10003/bg_21_11.png,64,64
100032211,data/map/10003/bg_22_11.png,64,64
100032311,data/map/10003/bg_23_11.png,64,64
100032411,data/map/10003/bg_24_11.png,64,64
100032511,data/map/10003/bg_25_11.png,64,64
100032611,data/map/10003/bg_26_11.png,64,64
100030012,data/map/10003/bg_00_12.png,64,64
100030112,data/map/10003/bg_01_12.png,64,64
100030212,data/map/10003/bg_02_12.png,64,64
100030312,data/map/10003/bg_03_12.png,64,64
100030412,data/map/10003/bg_04_12.png,64,64
100030512,data/map/10003/bg_05_12.png,64,64
100030612,data/map/10003/bg_06_12.png,64,64
100030712,data/map/10003/bg_07_12.png,64,64
100030812,data/map/10003/bg_08_12.png,64,64
100030912,data/map/10003/bg_09_12.png,64,64
100031012,data/map/10003/bg_10_12.png,64,64
100031112,data/map/10003/bg_11_12.png,64,64
100031212,data/map/10003/bg_12_12.png,64,64
100031312,data/map/10003/bg_13_12.png,64,64
100031412,data/map/10003/bg_14_12.png,64,64
100031512,data/map/10003/bg_15_12.png,64,64
100031612,data/map/10003/bg_16_12.png,64,64
100031712,data/map/10003/bg_17_12.png,64,64
100031812,data/map/10003/bg_18_12.png,64,64
100031912,data/map/10003/bg_19_12.png,64,64
100032012,data/map/10003/bg_20_12.png,64,64
100032112,data/map/10003/bg_21_12.png,64,64
100032212,data/map/10003/bg_22_12.png,64,64
100032312,data/map/10003/bg_23_12.png,64,64
100032412,data/map/10003/bg_24_12.png,64,64
100032512,data/map/10003/bg_25_12.png,64,64
100032612,data/map/10003/bg_26_12.png,64,64
100030013,data/map/10003/bg_00_13.png,64,64
100030113,data/map/10003/bg_01_13.png,64,64
100030213,data/map/10003/bg_02_13.png,64,64
100030313,data/map/10003/bg_03_13.png,64,64
100030413,data/map/10003/bg_04_13.png,64,64
100030513,data/map/10003/bg_05_13.png,64,64
100030613,data/map/10003/bg_06_13.png,64,64
100030713,data/map/10003/bg_07_13.png,64,64
100030813,data/map/10003/bg_08_13.png,64,64
100030913,data/map/10003/bg_09_13.png,64,64
100031013,data/map/10003/bg_10_13.png,64,64
100031113,data/map/10003/bg_11_13.png,64,64
100031213,data/map/10003/bg_12_13.png,64,64
100031313,data/map/10003/bg_13_13.png,64,64
100031413,data/map/10003/bg_14_13.png,64,64
100031513,data/map/10003/bg_15_13.png,64,64
100031613,data/map/10003/bg_16_13.png,64,64
100031713,data/map/10003/bg_17_13.png,64,64
100031813,data/map/10003/bg_18_13.png,64,64
100031913,data/map/10003/bg_19_13.png,64,64
100032013,data/map/10003/bg_20_13.png,64,64
100032113,data/map/10003/bg_21_13.png,64,64
100032213,data/map/10003/bg_22_13.png,64,64
100032313,data/map/10003/bg_23_13.png,64,64
100032413,data/map/10003/bg_24_13.png,64,64
100032513,data/map/10003/bg_25_13.png,64,64
100032613,data/map/10003/bg_26_13.png,64,64
100030014,data/map/10003/bg_00_14.png,64,64
100030114,data/map/10003/bg_01_14.png,64,64
100030214,data/map/10003/bg_02_14.png,64,64
100030314,data/map/10003/bg_03_14.png,64,64
100030414,data/map/10003/bg_04_14.png,64,64
100030514,data/map/10003/bg_05_14.png,64,64
100030614,data/map/10003/bg_06_14.png,64,64
100030714,data/map/10003/bg_07_14.png,64,64
100030814,data/map/10003/bg_08_14.png,64,64
100030914,data/map/10003/bg_09_14.png,64,64
100031014,data/map/10003/bg_10_14.png,64,64
100031114,data/map/10003/bg_11_14.png,64,64
100031214,data/map/10003/bg_12_14.png,64,64
100031314,data/map/10003/bg_13_14.png,64,64
100031414,data/map/10003/bg_14_14.png,64,64
100031514,data/map/10003/bg_15_14.png,64,64
100031614,data/map/10003/bg_16_14.png,64,64
100031714,data/map/10003/bg_17_14.png,64,64
100031814,data/map/10003/bg_18_14.png,64,64
100031914,data/map/10003/bg_19_14.png,64,64
100032014,data/map/10003/bg_20_14.png,64,64
100032114,data/map/10003/bg_21_14.png,64,64
100032214,data/map/10003/bg_22_14.png,64,64
100032314,data/map/10003/bg_23_14.png,64,64
100032414,data/map/10003/bg_24_14.png,64,64
100032514,data/map/10003/bg_25_14.png,64,64
100032614,data/map/10003/bg_26_14.png,64,64
100040400,data/map/10004/bg_04_00.png,64,64
100040500,data/map/10004/bg_05_00.png,64,64
100040600,data/map/10004/bg_06_00.png,64,64
100040700,data/map/10004/bg_07_00.png,64,64
100040800,data/map/10004/bg_08_00.png,64,64
100040900,data/map/10004/bg_09_00.png,64,64
100041000,data/map/10004/bg_10_00.png,64,64
100041100,data/map/10004/bg_11_00.png,64,64
100041200,data/map/10004/bg_12_00.png,64,64
100041300,data/map/10004/bg_13_00.png,64,64
100041400,data/map/10004/bg_14_00.png,64,64
100041500,data/map/10004/bg_15_00.png,64,64
100041600,data/map/10004/bg_16_00.png,64,64
100041700,data/map/10004/bg_17_00.png,64,64
100041800,data/map/10004/bg_18_00.png,64,64
100041900,data/map/10004/bg_19_00.png,64,64
100042000,data/map/10004/bg_20_00.png,64,64
100042100,data/map/10004/bg_21_00.png,64,64
100042200,data/map/10004/bg_22_00.png,64,64
100042300,data/map/10004/bg_23_00.png,64,64
100042400,data/map/10004/bg_24_00.png,64,64
100042500,data/map/10004/bg_25_00.png,64,64
100042600,data/map/10004/bg_26_00.png,64,64
100040401,data/map/10004/bg_04_01.png,64,64
100040501,data/map/10004/bg_05_01.png,64,64
100040601,data/map/10004/bg_06_01.png,64,64
100040701,data/map/10004/bg_07_01.png,64,64
100040801,data/map/10004/bg_08_01.png,64,64
100040901,data/map/10004/bg_09_01.png,64,64
100041001,data/map/10004/bg_10_01.png,64,64
100041101,data/map/10004/bg_11_01.png,64,64
100041201,data/map/10004/bg_12_01.png,64,64
100041301,data/map/10004/bg_13_01.png,64,64
100041401,data/map/10004/bg_14_01.png,64,64
100041501,data/map/10004/bg_15_01.png,64,64
100041601,data/map/10004/bg_16_01.png,64,64
100041701,data/map/10004/bg_17_01.png,64,64
100041801,data/map/10004/bg_18_01.png,64,64
100041901,data/map/10004/bg_19_01.png,64,64
100042001,data/map/10004/bg_20_01.png,64,64
100042101,data/map/10004/bg_21_01.png,64,64
100042201,data/map/10004/bg_22_01.png,64,64
100042301,data/map/10004/bg_23_01.png,64,64
100042401,data/map/10004/bg_24_01.png,64,64
100042501,data/map/10004/bg_25_01.png,64,64
100042601,data/map/10004/bg_26_01.png,64,64
100040402,data/map/10004/bg_04_02.png,64,64
100040502,data/map/10004/bg_05_02.png,64,64
100040602,data/map/10004/bg_06_02.png,64,64
100040702,data/map/10004/bg_07_02.png,64,64
100040802,data/map/10004/bg_08_02.png,64,64
100040902,data/map/10004/bg_09_02.png,64,64
100041002,data/map/10004/bg_10_02.png,64,64
100041102,data/map/10004/bg_11_02.png,64,64
100041202,data/map/10004/bg_12_02.png,64,64
100041302,data/map/10004/bg_13_02.png,64,64
100041402,data/map/10004/bg_14_02.png,64,64
100041502,data/map/10004/bg_15_02.png,64,64
100041602,data/map/10004/bg_16_02.png,64,64
100041702,data/map/10004/bg_17_02.png,64,64
100041802,data/map/10004/bg_18_02.png,64,64
100041902,data/map/10004/bg_19_02.png,64,64
100042002,data/map/10004/bg_20_02.png,64,64
100042102,data/map/10004/bg_21_02.png,64,64
100042202,data/map/10004/bg_22_02.png,64,64
100042302,data/map/10004/bg_23_02.png,64,64
100042402,data/map/10004/bg_24_02.png,64,64
100042502,data/map/10004/bg_25_02.png,64,64
100042602,data/map/10004/bg_26_02.png,64,64
100040403,data/map/10004/bg_04_03.png,64,64
100040503,data/map/10004/bg_05_03.png,64,64
100040603,data/map/10004/bg_06_03.png,64,64
100040703,data/map/10004/bg_07_03.png,64,64
100040803,data/map/10004/bg_08_03.png,64,64
100040903,data/map/10004/bg_09_03.png,64,64
100041003,data/map/10004/bg_10_03.png,64,64
100041103,data/map/10004/bg_11_03.png,64,64
100041203,data/map/10004/bg_12_03.png,64,64
100041303,data/map/10004/bg_13_03.png,64,64
100041403,data/map/10004/bg_14_03.png,64,64
100041503,data/map/10004/bg_15_03.png,64,64
100041603,data/map/10004/bg_16_03.png,64,64
100041703,data/map/10004/bg_17_03.png,64,64
100041803,data/map/10004/bg_18_03.png,64,64
100041903,data/map/10004/bg_19_03.png,64,64
100042003,data/map/10004/bg_20_03.png,64,64
100042103,data/map/10004/bg_21_03.png,64,64
100042203,data/map/10004/bg_22_03.png,64,64
100042303,data/map/10004/bg_23_03.png,64,64
100042403,data/map/10004/bg_24_03.png,64,64
100042503,data/map/10004/bg_25_03.png,64,64
100042603,data/map/10004/bg_26_03.png,64,64
100040004,data/map/10004/bg_00_04.png,64,64
100040104,data/map/10004/bg_01_04.png,64,64
100040204,data/map/10004/bg_02_04.png,64,64
100040304,data/map/10004/bg_03_04.png,64,64
100040404,data/map/10004/bg_04_04.png,64,64
100040504,data/map/10004/bg_05_04.png,64,64
100040604,data/map/10004/bg_06_04.png,64,64
100040704,data/map/10004/bg_07_04.png,64,64
100040804,data/map/10004/bg_08_04.png,64,64
100040904,data/map/10004/bg_09_04.png,64,64
100041004,data/map/10004/bg_10_04.png,64,64
100041104,data/map/10004/bg_11_04.png,64,64
100041204,data/map/10004/bg_12_04.png,64,64
100041304,data/map/10004/bg_13_04.png,64,64
100041404,data/map/10004/bg_14_04.png,64,64
100041504,data/map/10004/bg_15_04.png,64,64
100041604,data/map/10004/bg_16_04.png,64,64
100041704,data/map/10004/bg_17_04.png,64,64
100041804,data/map/10004/bg_18_04.png,64,64
100041904,data/map/10004/bg_19_04.png,64,64
100042004,data/map/10004/bg_20_04.png,64,64
100042104,data/map/10004/bg_21_04.png,64,64
100042204,data/map/10004/bg_22_04.png,64,64
100042304,data/map/10004/bg_23_04.png,64,64
100042404,data/map/10004/bg_24_04.png,64,64
100042504,data/map/10004/bg_25_04.png,64,64
100042604,data/map/10004/bg_26_04.png,64,64
100040005,data/map/10004/bg_00_05.png,64,64
100040105,data/map/10004/bg_01_05.png,64,64
100040205,data/map/10004/bg_02_05.png,64,64
100040305,data/map/10004/bg_03_05.png,64,64
100040405,data/map/10004/bg_04_05.png,64,64
100040505,data/map/10004/bg_05_05.png,64,64
100040605,data/map/10004/bg_06_05.png,64,64
100040705,data/map/10004/bg_07_05.png,64,64
100040805,data/map/10004/bg_08_05.png,64,64
100040905,data/map/10004/bg_09_05.png,64,64
100041005,data/map/10004/bg_10_05.png,64,64
100041105,data/map/10004/bg_11_05.png,64,64
100041205,data/map/10004/bg_12_05.png,64,64
100041305,data/map/10004/bg_13_05.png,64,64
100041405,data/map/10004/bg_14_05.png,64,64
100041505,data/map/10004/bg_15_05.png,64,64
100041605,data/map/10004/bg_16_05.png,64,64
100041705,data/map/10004/bg_17_05.png,64,64
100041805,data/map/10004/bg_18_05.png,64,64
100041905,data/map/10004/bg_19_05.png,64,64
100042005,data/map/10004/bg_20_05.png,64,64
100042105,data/map/10004/bg_21_05.png,64,64
100042205,data/map/10004/bg_22_05.png,64,64
100042305,data/map/10004/bg_23_05.png,64,64
100042405,data/map/10004/bg_24_05.png,64,64
100042505,data/map/10004/bg_25_05.png,64,64
100042605,data/map/10004/bg_26_05.png,64,64
100040006,data/map/10004/bg_00_06.png,64,64
100040106,data/map/10004/bg_01_06.png,64,64
100040206,data/map/10004/bg_02_06.png,64,64
100040306,data/map/10004/bg_03_06.png,64,64
100040406,data/map/10004/bg_04_06.png,64,64
100040506,data/map/10004/bg_05_06.png,64,64
100040606,data/map/10004/bg_06_06.png,64,64
100040706,data/map/10004/bg_07_06.png,64,64
100040806,data/map/10004/bg_08_06.png,64,64
100040906,data/map/10004/bg_09_06.png,64,64
100041006,data/map/10004/bg_10_06.png,64,64
100041106,data/map/10004/bg_11_06.png,64,64
100041206,data/map/10004/bg_12_06.png,64,64
100041306,data/map/10004/bg_13_06.png,64,64
100041406,data/map/10004/bg_14_06.png,64,64
100041506,data/map/10004/bg_15_06.png,64,64
100041606,data/map/10004/bg_16_06.png,64,64
100041706,data/map/10004/bg_17_06.png,64,64
100041806,data/map/10004/bg_18_06.png,64,64
100041906,data/map/10004/bg_19_06.png,64,64
100042006,data/map/10004/bg_20_06.png,64,64
100042106,data/map/10004/bg_21_06.png,64,64
100042206,data/map/10004/bg_22_06.png,64,64
100042306,data/map/10004/bg_23_06.png,64,64
100042406,data/map/10004/bg_24_06.png,64,64
100042506,data/map/10004/bg_25_06.png,64,64
100042606,data/map/10004/bg_26_06.png,64,64
100040007,data/map/10004/bg_00_07.png,64,64
100040107,data/map/10004/bg_01_07.png,64,64
100040207,data/map/10004/bg_02_07.png,64,64
100040307,data/map/10004/bg_03_07.png,64,64
100040407,data/map/10004/bg_04_07.png,64,64
100040507,data/map/10004/bg_05_07.png,64,64
100040607,data/map/10004/bg_06_07.png,64,64
100040707,data/map/10004/bg_07_07.png,64,64
100040807,data/map/10004/bg_08_07.png,64,64
100040907,data/map/10004/bg_09_07.png,64,64
100041007,data/map/10004/bg_10_07.png,64,64
100041107,data/map/10004/bg_11_07.png,64,64
100041207,data/map/10004/bg_12_07.png,64,64
100041307,data/map/10004/bg_13_07.png,64,64
100041407,data/map/10004/bg_14_07.png,64,64
100041507,data/map/10004/bg_15_07.png,64,64
100041607,data/map/10004/bg_16_07.png,64,64
100041707,data/map/10004/bg_17_07.png,64,64
100041807,data/map/10004/bg_18_07.png,64,64
100041907,data/map/10004/bg_19_07.png,64,64
100042007,data/map/10004/bg_20_07.png,64,64
100042107,data/map/10004/bg_21_07.png,64,64
100042207,data/map/10004/bg_22_07.png,64,64
100042307,data/map/10004/bg_23_07.png,64,64
100042407,data/map/10004/bg_24_07.png,64,64
100042507,data/map/10004/bg_25_07.png,64,64
100042607,data/map/10004/bg_26_07.png,64,64
100040008,data/map/10004/bg_00_08.png,64,64
100040108,data/map/10004/bg_01_08.png,64,64
100040208,data/map/10004/bg_02_08.png,64,64
100040308,data/map/10004/bg_03_08.png,64,64
100040408,data/map/10004/bg_04_08.png,64,64
100040508,data/map/10004/bg_05_08.png,64,64
100040608,data/map/10004/bg_06_08.png,64,64
100040708,data/map/10004/bg_07_08.png,64,64
100040808,data/map/10004/bg_08_08.png,64,64
100040908,data/map/10004/bg_09_08.png,64,64
100041008,data/map/10004/bg_10_08.png,64,64
100041108,data/map/10004/bg_11_08.png,64,64
100041208,data/map/10004/bg_12_08.png,64,64
100041308,data/map/10004/bg_13_08.png,64,64
100041408,data/map/10004/bg_14_08.png,64,64
100041508,data/map/10004/bg_15_08.png,64,64
100041608,data/map/10004/bg_16_08.png,64,64
100041708,data/map/10004/bg_17_08.png,64,64
100041808,data/map/10004/bg_18_08.png,64,64
100041908,data/map/10004/bg_19_08.png,64,64
100042008,data/map/10004/bg_20_08.png,64,64
100042108,data/map/10004/bg_21_08.png,64,64
100042208,data/map/10004/bg_22_08.png,64,64
100042308,data/map/10004/bg_23_08.png,64,64
100042408,data/map/10004/bg_24_08.png,64,64
100042508,data/map/10004/bg_25_08.png,64,64
100042608,data/map/10004/bg_26_08.png,64,64
100040009,data/map/10004/bg_00_09.png,64,64
100040109,data/map/10004/bg_01_09.png,64,64
100040209,data/map/10004/bg_02_09.png,64,64
100040309,data/map/10004/bg_03_09.png,64,64
100040409,data/map/10004/bg_04_09.png,64,64
100040509,data/map/10004/bg_05_09.png,64,64
100040609,data/map/10004/bg_06_09.png,64,64
100040709,data/map/10004/bg_07_09.png,64,64
100040809,data/map/10004/bg_08_09.png,64,64
100040909,data/map/10004/bg_09_09.png,64,64
100041009,data/map/10004/bg_10_09.png,64,64
100041109,data/map/10004/bg_11_09.png,64,64
100041209,data/map/10004/bg_12_09.png,64,64
100041309,data/map/10004/bg_13_09.png,64,64
100041409,data/map/10004/bg_14_09.png,64,64
100041509,data/map/10004/bg_15_09.png,64,64
100041609,data/map/10004/bg_16_09.png,64,64
100041709,data/map/10004/bg_17_09.png,64,64
100041809,data/map/10004/bg_18_09.png,64,64
100041909,data/map/10004/bg_19_09.png,64,64
100042009,data/map/10004/bg_20_09.png,64,64
100042109,data/map/10004/bg_21_09.png,64,64
100042209,data/map/10004/bg_22_09.png,64,64
100042309,data/map/10004/bg_23_09.png,64,64
100042409,data/map/10004/bg_24_09.png,64,64
100042509,data/map/10004/bg_25_09.png,64,64
100042609,data/map/10004/bg_26_09.png,64,64
100040010,data/map/10004/bg_00_10.png,64,64
100040110,data/map/10004/bg_01_10.png,64,64
100040210,data/map/10004/bg_02_10.png,64,64
100040310,data/map/10004/bg_03_10.png,64,64
100040410,data/map/10004/bg_04_10.png,64,64
100040510,data/map/10004/bg_05_10.png,64,64
100040610,data/map/10004/bg_06_10.png,64,64
100040710,data/map/10004/bg_07_10.png,64,64
100040810,data/map/10004/bg_08_10.png,64,64
100040910,data/map/10004/bg_09_10.png,64,64
100041010,data/map/10004/bg_10_10.png,64,64
100041110,data/map/10004/bg_11_10.png,64,64
100041210,data/map/10004/bg_12_10.png,64,64
100041310,data/map/10004/bg_13_10.png,64,64
100041410,data/map/10004/bg_14_10.png,64,64
100041510,data/map/10004/bg_15_10.png,64,64
100041610,data/map/10004/bg_16_10.png,64,64
100041710,data/map/10004/bg_17_10.png,64,64
100041810,data/map/10004/bg_18_10.png,64,64
100041910,data/map/10004/bg_19_10.png,64,64
100042010,data/map/10004/bg_20_10.png,64,64
100042110,data/map/10004/bg_21_10.png,64,64
100042210,data/map/10004/bg_22_10.png,64,64
100042310,data/map/10004/bg_23_10.png,64,64
100042410,data/map/10004/bg_24_10.png,64,64
100042510,data/map/10004/bg_25_10.png,64,64
100042610,data/map/10004/bg_26_10.png,64,64
100040011,data/map/10004/bg_00_11.png,64,64
100040111,data/map/10004/bg_01_11.png,64,64
100040211,data/map/10004/bg_02_11.png,64,64
100040311,data/map/10004/bg_03_11.png,64,64
100040411,data/map/10004/bg_04_11.png,64,64
100040511,data/map/10004/bg_05_11.png,64,64
100040611,data/map/10004/bg_06_11.png,64,64
100040711,data/map/10004/bg_07_11.png,64,64
100040811,data/map/10004/bg_08_11.png,64,64
100040911,data/map/10004/bg_09_11.png,64,64
100041011,data/map/10004/bg_10_11.png,64,64
100041111,data/map/10004/bg_11_11.png,64,64
100041211,data/map/10004/bg_12_11.png,64,64
100041311,data/map/10004/bg_13_11.png,64,64
100041411,data/map/10004/bg_14_11.png,64,64
100041511,data/map/10004/bg_15_11.png,64,64
100041611,data/map/10004/bg_16_11.png,64,64
100041711,data/map/10004/bg_17_11.png,64,64
100041811,data/map/10004/bg_18_11.png,64,64
100041911,data/map/10004/bg_19_11.png,64,64
100042011,data/map/10004/bg_20_11.png,64,64
100042111,data/map/10004/bg_21_11.png,64,64
100042211,data/map/10004/bg_22_11.png,64,64
100042311,data/map/10004/bg_23_11.png,64,64
100042411,data/map/10004/bg_24_11.png,64,64
100042511,data/map/10004/bg_25_11.png,64,64
100042611,data/map/10004/bg_26_11.png,64,64
100040012,data/map/10004/bg_00_12.png,64,64
100040112,data/map/10004/bg_01_12.png,64,64
100040212,data/map/10004/bg_02_12.png,64,64
100040312,data/map/10004/bg_03_12.png,64,64
100040412,data/map/10004/bg_04_12.png,64,64
100040512,data/map/10004/bg_05_12.png,64,64
100040612,data/map/10004/bg_06_12.png,64,64
100040712,data/map/10004/bg_07_12.png,64,64
100040812,data/map/10004/bg_08_12.png,64,64
100040912,data/map/10004/bg_09_12.png,64,64
100041012,data/map/10004/bg_10_12.png,64,64
100041112,data/map/10004/bg_11_12.png,64,64
100041212,data/map/10004/bg_12_12.png,64,64
100041312,data/map/10004/bg_13_12.png,64,64
100041412,data/map/10004/bg_14_12.png,64,64
100041512,data/map/10004/bg_15_12.png,64,64
100041612,data/map/10004/bg_16_12.png,64,64
100041712,data/map/10004/bg_17_12.png,64,64
100041812,data/map/10004/bg_18_12.png,64,64
100041912,data/map/10004/bg_19_12.png,64,64
100042012,data/map/10004/bg_20_12.png,64,64
100042112,data/map/10004/bg_21_12.png,64,64
100042212,data/map/10004/bg_22_12.png,64,64
100042312,data/map/10004/bg_23_12.png,64,64
100042412,data/map/10004/bg_24_12.png,64,64
100042512,data/map/10004/bg_25_12.png,64,64
100042612,data/map/10004/bg_26_12.png,64,64
100040013,data/map/10004/bg_00_13.png,64,64
100040113,data/map/10004/bg_01_13.png,64,64
100040213,data/map/10004/bg_02_13.png,64,64
100040313,data/map/10004/bg_03_13.png,64,64
100040413,data/map/10004/bg_04_13.png,64,64
100040513,data/map/10004/bg_05_13.png,64,64
100040613,data/map/10004/bg_06_13.png,64,64
100040713,data/map/10004/bg_07_13.png,64,64
100040813,data/map/10004/bg_08_13.png,64,64
100040913,data/map/10004/bg_09_13.png,64,64
100041013,data/map/10004/bg_10_13.png,64,64
100041113,data/map/10004/bg_11_13.png,64,64
100041213,data/map/10004/bg_12_13.png,64,64
100041313,data/map/10004/bg_13_13.png,64,64
100041413,data/map/10004/bg_14_13.png,64,64
100041513,data/map/10004/bg_15_13.png,64,64
100041613,data/map/10004/bg_16_13.png,64,64
100041713,data/map/10004/bg_17_13.png,64,64
